smiles,RF_homo,XGB_homo,RF_lumo,XGB_lumo,RF_gap,XGB_gap,score,rank
CC1(C)OBOC1(C)C.O=P(O)(O)OP(=O)(O)O,-7.785684999999986,-7.9648595,0.32715933333333275,0.12436872,8.029202666666661,8.4431715,0.9996223686848258,789
B1OCCO1.O=C1OC2CCCCC2O1,-7.796336999999999,-7.8680224,0.11124066666666663,0.38002786,7.933249333333315,8.444612,0.9996085393230087,790
CCOC(=O)OC(C)P(=O)(OC)OC,-7.586572666666661,-7.4858303,0.18170000000000053,0.71477866,7.643331333333312,7.985918,0.9994612288836127,791
C[P+](C)C.c1ccncc1,-7.627943333333328,-7.45757,0.399173333333333,0.25041777,8.090646333333325,7.73353,0.9994469295227679,792
CC1(C)OC(=O)O1.CP(C)C,-7.920886666666659,-8.092434,0.11231833333333327,0.8044631,8.193171666666654,8.126459,0.9994452815345114,793
B1OCCCCCO1.COBOC,-7.6813049999999965,-7.2815876,-0.013087000000000007,0.02993345,7.502312999999967,8.703904,0.9993365078886272,794
FC(F)(F)C(F)(F)C(F)(F)F.O=[PH](Cl)Cl,-7.684927095238091,-7.487106,0.26229333333333393,0.45194986,7.946399166666645,7.8929577,0.9992029092563368,795
FC(F)(F)C(F)(F)C(F)(F)F.OB(O)OB(O)O,-7.917593333333328,-8.079243,0.22485833333333358,0.48484042,8.110945166666651,8.348853,0.9988890630722342,796
P(=O)(CC)(CC)O,-7.524943333333313,-7.3831286,0.4771249999999997,0.36747873,8.130101666666672,7.41121,0.9987421081460361,797
CCC#N.O=P(O)(O)OP(=O)(O)O,-7.685659999999975,-8.397833,0.49127666666666586,-0.0024283356,8.21886016666668,8.470826,0.9987405822176947,798
O=[PH](F)F.c1ccc2ncccc2c1,-7.693551999999996,-7.1431975,0.21618000000000012,0.18716025,7.77842566666666,8.0402975,0.9987332425397231,799
CCOC(=O)OCB(F)F,-7.951284333333319,-8.045202,0.29739666666666725,0.5372614,8.232441666666649,8.132285,0.9986710826339071,800
C1CCOCC1.C[PH](C)=O,-7.634309666666655,-7.2048354,0.14799399999999996,0.26294512,7.89364299999999,7.9202952,0.9985567528009418,801
B=C(CC)OC,-7.923934999999987,-8.346466,0.3410166666666666,0.13878387,8.503611999999986,8.331866,0.9985055740198132,802
COP(=O)(OC)C1COCCO1,-7.571405999999994,-7.5356455,0.18439904761904788,0.73461115,7.639319999999996,7.9940963,0.998477063273457,803
CCO[PH](=O)OCC.N#CC1CO1,-7.453511333333322,-7.433219,0.1136766666666664,0.15675634,7.667037666666663,8.285573,0.9980775422881458,804
COC(=O)OCP(C)C,-7.756033666666647,-7.635944,0.2265033333333337,-0.025634883,8.217939999999992,8.164522,0.9978260683156686,805
O=C1CCCN1.O=[PH]1OCCCCO1,-7.478834666666662,-6.805403,0.11009399999999996,0.3127977,7.454849666666656,7.924372,0.9966424419964146,806
CCCO[PH](C)=O,-7.7026399999999855,-7.634163,0.178395,-0.0825341,8.215831666666665,8.197868,0.9965987027718648,807
CC1(C)OC(=O)O1.CO[PH](=O)OC,-7.61557166666665,-7.356674,0.02275833333333334,0.56358355,7.792361333333307,7.9795666,0.9964999852612153,808
CCO[PH](=O)OCC.c1cnccn1,-7.542143666666647,-6.9237847,0.1268499999999996,-0.30572593,7.590339666666652,8.374609,0.9962690822984062,809
CC(=O)CC(=O)OCB(O)O,-7.783877666666653,-8.10523,0.34953404761904705,0.036349718,8.058748666666661,8.5492,0.9961061099888804,810
FC(F)(F)C(F)(F)C(F)(F)F.O[PH](O)=S,-7.785703333333331,-7.8739486,0.5226366666666652,0.4176963,8.041459166666646,7.97824,0.9960419944232277,811
CCO[PH](=O)OCC.N#CCCCC#N,-7.501295999999976,-7.0637236,0.1564866666666667,-0.135225,7.549260666666655,8.338258,0.995940006933913,812
CP(C)C.O=C1OCC(C(F)(F)F)O1,-7.750492666666661,-7.73214,0.21482400000000057,0.73901284,7.970169666666644,7.905154,0.9957453949509905,813
CP(C)c1cscn1,-7.68580999999999,-7.665704,0.3606566666666668,0.66280025,8.191256999999997,7.5327125,0.9955853637537015,814
CCCOC(C)=O.O=[PH](F)F,-7.718010666666656,-7.29212,0.1759816666666668,-0.036725428,7.964236666666658,8.163646,0.9949453210260115,815
FC(F)C(F)(F)F.F[B-](F)F,-7.963237333333315,-7.576225,0.2818016666666669,0.41736338,8.12702666666666,7.977847,0.9949301889192919,816
B1OCCO1.FC(F)C(F)(F)F,-7.936215666666657,-7.745804,0.20184900000000058,0.7481085,8.10057666666665,7.919778,0.994261608348209,817
COP(=O)(OC)OC.OBO,-7.57817833333331,-7.2813597,-0.0008483333333333325,-0.09800235,7.599370999999985,8.588306,0.9937771817453629,818
CCOC(=O)OCCP(=O)(F)F,-7.97397033333332,-8.186832,0.3091220000000002,0.4577881,8.245093333333324,8.268357,0.9936062243200938,819
CCOC(=O)OCCP(=O)(OCC)OCC,-7.693674666666663,-7.6125836,0.2957336666666668,0.23092607,8.068833333333322,7.983142,0.9934552608983664,820
B=C(C)OCCC,-7.949704999999988,-8.405917,0.3319933333333332,0.12759422,8.562928666666654,8.325069,0.9931944263305499,821
O=P(O)(O)OP(=O)(O)O.c1ccoc1,-7.829476666666651,-8.087962,0.4512649999999993,0.15378484,8.142528119047622,8.3077345,0.9931941753065101,822
C1CCCCC1.OB(O)O,-7.80791666666666,-7.451114,0.011573333333333342,0.25819758,7.9027316666666545,8.304648,0.9930870229194944,823
CC(C)OC(=O)OCCB(F)F,-7.860504999999989,-7.639074,0.24182166666666755,0.30793753,8.126918333333315,8.050532,0.9930171874581952,824
COC(=O)OC.O=[PH](Cl)Cl,-7.756023333333318,-7.21378,0.0925726666666666,0.28022486,7.899863333333317,8.0124235,0.9929065097428,825
O=[PH]1OCCCCO1.c1cnccn1,-7.519372333333312,-6.9365396,0.06996666666666652,0.13157597,7.468863666666651,8.186103,0.9928379050403913,826
O=P(Cl)(Cl)c1cc[nH]c1,-7.454959999999993,-6.968554,0.3472066666666669,0.34998694,7.895675666666653,7.36291,0.9927690302082364,827
CP(=O)(O)O.FC(F)(F)C(F)(F)F,-7.656000999999976,-8.688906,0.6088566666666649,0.5919362,8.194477499999989,8.125529,0.9923842761159918,828
CC1(C)OC(=O)O1.O=P(O)(O)OP(=O)(O)O,-7.872271666666654,-8.280551,0.38190766666666565,-0.017187785,8.23389333333332,8.568609,0.9922851028883488,829
BC.c1ccncc1,-7.793970666666663,-8.04389,0.38939666666666667,0.14346713,8.234998666666652,8.204636,0.9921773266898448,830
O=P(Cl)(Cl)c1cccnc1,-7.552749999999993,-6.9562364,0.2873933333333334,0.42004174,7.9087539999999885,7.4029527,0.9921086408327091,831
C1CCNCC1.O=[PH](F)F,-7.6022366666666565,-7.5305333,0.22325833333333336,0.43472028,7.8038633333333225,8.012451,0.9920441956469213,832
CCOB(CC(=O)OCC)OCC,-7.7790820000000105,-7.685673,0.1691406666666668,0.13424873,7.803319666666644,8.527421,0.9919432573582916,833
C1CCCC1.OB(O)O,-7.764359999999988,-7.109979,0.0036266666666666786,-0.054289643,7.849796666666663,8.303227,0.9918544989475224,834
C1CCSC1.FBF,-7.557158333333304,-7.153019,0.1801473333333333,0.22143535,7.738828333333325,7.9487705,0.9912305815425104,835
CCOC(=O)CP(C)C,-7.750135666666654,-8.204463,0.252120666666667,0.5003441,8.040721999999995,8.31566,0.9909564092191703,836
CP(C)C.c1ccncc1,-7.581243333333325,-7.45757,0.3574366666666667,0.25041777,8.046386333333325,7.731341,0.9909015976441067,837
B1OCCO1.CCOC(=O)OCC,-7.938927666666658,-7.814677,0.25348166666666755,0.4616868,7.9793309999999895,8.252995,0.9906997117250436,838
CP(C)c1cccs1,-7.607083333333325,-7.626733,0.34718666666666675,0.62360686,8.129140333333327,7.5215974,0.9906941489086791,839
O=P(O)(O)C1CCCCC1,-7.430902333333331,-7.6374507,0.5776819999999994,0.4706439,7.949242333333342,7.5189886,0.9906421204415974,840
CCOCCO.O=[PH](Cl)Cl,-7.6265716666666465,-7.371153,0.11606666666666655,0.12955762,7.793451666666659,8.222615,0.9903983437319615,841
B1OCCO1.OB(O)O,-7.947050999999984,-8.100708,0.167915,-0.16662672,8.363922666666669,8.621292,0.9900723467699395,842
BBr.COC(=O)CC(C)=O,-7.709494666666655,-8.026904,0.352031333333333,0.065393575,7.933477999999988,8.503903,0.9896301980547664,843
CCOC(=O)CB(O)O,-7.9866806666666585,-8.371368,0.3991890476190466,0.16295534,8.284171666666666,8.51057,0.9895625452939631,844
COP(=O)(OC)OC.O[PH](O)=S,-7.537689333333309,-7.214494,0.3601816666666655,-0.13522698,7.643677999999983,8.198874,0.9894261634821424,845
O=P1(O)OCC(F)(F)CO1,-7.675616666666645,-8.452154,0.18347271428571443,0.40065375,8.18074633333332,8.423905,0.9893836868572192,846
O=S1(=O)CCC1.OB(O)OB(O)O,-7.884409999999983,-7.723224,0.12900566666666669,-0.1087945,8.006768000000001,8.629157,0.9890715633736402,847
CP(C)c1ccoc1,-7.576445333333322,-7.782756,0.3158900000000005,0.8472716,8.071676999999994,7.520065,0.9889424315782556,848
BC(=O)OCC,-7.897109000000006,-8.421628,0.2069323809523815,0.39724562,8.454293999999992,8.275875,0.9888499680587057,849
O=P1(C)OCCCCO1,-7.431128333333312,-7.0103626,-0.08733333333333344,0.32883853,7.761933333333336,7.831791,0.9887469867932039,850
FB(F)c1cccnc1,-7.722206999999995,-8.001237,0.24772904761904782,0.67485017,7.702039333333328,8.341372,0.9885524685988387,851
N#CC1CO1.O=P(O)(O)OP(=O)(O)O,-7.737171666666648,-7.99059,0.44102999999999876,-0.0968234,8.142114666666677,8.33783,0.9884555767117162,852
CCOP(=O)(OCC)C(C#N)OCCOCC#N,-7.599935333333325,-7.333642,0.29746000000000034,0.055811133,7.868627999999991,8.007462,0.9881719786676046,853
CCOC.O=[PH](Cl)Cl,-7.6742483333333125,-7.6171165,0.17563166666666657,0.18496186,8.01452333333333,8.123899,0.9880688692566579,854
CCC(=O)OC.O=[PH](F)F,-7.700813333333324,-7.1552296,0.21195166666666676,-0.13578855,8.04352366666666,7.980458,0.987814322858318,855
CC1(C)OC(=O)O1.C[PH](C)=O,-7.902059999999986,-8.023882,0.07419833333333314,0.77675563,8.161353333333325,8.083433,0.9877091047264739,856
COP(=O)(OC)OC.O=[PH](O)O,-7.561572666666642,-7.300075,0.2209916666666665,-0.07991908,7.5598426666666505,8.418959,0.9876739963777155,857
CCO[PH](=O)OCC.c1ccccc1,-7.616051809523798,-7.209157,0.028852000000000058,-0.32426694,7.8586233333333295,8.419381,0.9875073340096305,858
CCOP(=O)(OCC)C1CNC(=O)C1,-7.57646466666666,-7.275112,0.2454223333333338,0.478421,7.6782889999999915,7.8549433,0.9874864326693533,859
C1CCCCC1.OBO,-7.765313666666656,-7.4026814,0.0820833333333333,0.16491394,7.836246333333316,8.291376,0.9873748274562018,860
COBOC.O=S1(=O)OCCCO1,-7.806916666666656,-7.614071,0.11787033333333309,0.16323672,7.701192999999998,8.589804,0.9872172636381635,861
BBr.COCCOC,-7.871063333333312,-8.195417,0.24866000000000027,0.13833289,7.868191333333308,8.824692,0.9866534438052321,862
O=P(F)(F)c1cnccn1,-7.723648333333325,-7.612359,0.40056166666666737,0.58459735,7.9740999999999955,7.7218366,0.9865600587196357,863
Bc1ccccc1.FC(F)C(F)(F)F,-7.806179142857134,-7.7740555,0.25659933333333385,0.6697923,8.005247499999985,7.9174933,0.9864717192738657,864
FC(F)(F)C(F)(F)C(F)(F)F.OBO,-7.93726833333333,-7.791672,0.18909071428571458,0.66427207,8.047727499999981,8.041267,0.9864623121713878,865
CCOP(=O)(CCOC(=O)OC(C)C)OCC,-7.646281999999992,-7.509453,0.2636000000000005,0.13201568,7.975636666666651,8.026736,0.9864567135477369,866
FBF.FC(F)(F)C(F)(F)C(F)(F)F,-7.796396095238089,-7.7729607,0.15667233333333305,0.7840216,8.04979249999999,7.8505588,0.9857708302417203,867
BOC(=O)OCC,-8.149504999999971,-8.380952,0.2366200000000013,-0.049944904,8.34692999999997,8.8379,0.9853987645820967,868
CP(C)c1cncs1,-7.541293333333324,-7.4780197,0.3259566666666666,0.67525953,7.995343666666654,7.445078,0.9853697849852869,869
C[PH](C)=O.c1ccc2ncccc2c1,-7.7129186666666625,-7.1519394,0.24621666666666675,0.006779228,7.879723999999993,8.006006,0.9853667235361852,870
BC.FC(F)(F)C(F)(F)C(F)(F)F,-7.811787428571423,-7.7342706,0.21502700000000044,0.8024117,7.969629166666654,7.853162,0.9852652968319653,871
FB(F)C1CCC1,-7.714796000000005,-7.928684,0.18353666666666682,0.9798581,8.113751333333344,7.6706376,0.984864968050831,872
P(CC)(CC)CC,-7.725103666666649,-7.472036,0.2994399999999998,0.17301959,8.047444999999984,7.9189644,0.9845798826677323,873
CP(C)c1ccncc1,-7.432485333333325,-7.771179,0.33035666666666713,0.87214386,7.984906999999989,7.438753,0.9845574254222864,874
F[B-](F)F.O=S1(=O)CCC1,-8.207024166666645,-8.667277,0.2204057142857143,0.5142557,8.303818000000009,8.723532,0.9845239317035994,875
C[P+](C)C.O=C1OCC(C(F)(F)F)O1,-7.767222666666657,-7.729678,0.20658000000000054,0.7364224,7.932996333333312,7.9049306,0.9845006248167651,876
COBOC.N#CCCCC#N,-7.882953999999995,-8.022134,0.18871000000000013,0.070987724,7.790029666666642,8.865447,0.9842868266915841,877
B1OCCO1.FC(F)(F)C(F)(F)F,-7.946498999999991,-7.5861554,0.11452566666666644,0.74046695,8.05318095238093,7.875821,0.9841511438548651,878
FB(F)C1CCCC1,-7.5983263333333335,-7.6627035,0.16472666666666697,0.81156945,7.948563000000003,7.685099,0.9840223657096874,879
COC(C)B(O)O,-8.033477333333321,-8.614714,0.2763866666666669,0.2488268,8.361810999999982,8.649333,0.9837821699796656,880
COP(=O)(OC)OCP(=O)(F)F,-7.73560266666665,-7.6263833,0.23982066666666704,0.012028444,8.031321666666656,8.219778,0.9836994163706176,881
CP(C)c1cc[nH]c1,-7.522921999999988,-7.6418867,0.3563966666666669,0.8472716,7.963068999999988,7.423941,0.9832309635972973,882
CCC(=O)OC.CO[PH](=O)OC,-7.496863333333318,-6.9544106,0.12388599999999977,0.256459,7.548044666666644,7.921077,0.9831849549649538,883
COBOC.FC(F)(F)C(F)(F)F,-7.953665666666663,-7.5892096,0.16778666666666672,0.5837126,8.022135619047601,7.9872804,0.9831768007565431,884
CP(C)c1cccnc1,-7.438965333333328,-7.8270044,0.3522966666666669,0.9438498,7.953670333333323,7.438753,0.9830111976778659,885
COCC(OC)P(=O)(Cl)Cl,-7.65079266666666,-7.594218,0.03868400000000008,0.68846613,7.807229999999986,7.9950533,0.982777611429404,886
COCCP(=O)(OC)OC,-7.5051576666666495,-7.332889,-0.02617999999999993,0.7785296,7.523244999999991,7.954386,0.9826716725107207,887
C1CCOC1.O=[PH](Cl)Cl,-7.518821666666642,-7.0452256,0.005366666666666662,-0.053104784,7.852795666666655,8.017201,0.9822316073709225,888
C1CCOC1.O=[PH](F)F,-7.533774166666649,-7.108343,0.06213400000000004,-0.12734854,7.9123656666666635,8.027211,0.981815596196876,889
B1OCCCCCO1.O=P(O)(O)OP(=O)(O)O,-7.727978333333316,-7.918957,0.3661303333333323,-0.10090286,7.795989999999984,8.649206,0.981783017858433,890
CCOC(=O)OC(C)P(=O)(OCC)OCC,-7.661865999999997,-7.6140337,0.2521066666666675,0.1702165,8.010999999999978,8.036999,0.9815632700143775,891
B=C(C)OCC,-7.948684999999991,-8.40568,0.30205666666666664,0.13873702,8.508991999999985,8.3307495,0.9809126503614412,892
FB(F)c1cc[nH]c1,-7.716821999999993,-8.121237,0.24904904761904792,0.7689636,7.707281666666661,8.310714,0.9805921602096195,893
FC(F)C(F)(F)F.OB(O)OB(O)O,-7.889203999999986,-7.8684673,0.32193433333333316,-0.047432218,8.179209833333337,8.335113,0.9803890987079935,894
CC1(C)OC(=O)O1.O=[PH]1OCCCCO1,-7.614684999999979,-7.136273,-0.1074876666666667,0.36549607,7.445567999999975,8.32569,0.9803092281844119,895
COS(=O)(=O)OC.OB(O)O,-7.967283333333313,-8.15311,0.2743983333333334,-0.0022447563,8.37225066666667,8.415389,0.9802920495081175,896
C1CCNCC1.FBF,-7.626591999999977,-7.447288,0.1948733333333336,0.4272337,7.8266349999999925,7.9135723,0.980275511225893,897
CCBC(=O)OC(C)C,-7.940910999999992,-8.196029,0.19517400000000046,0.4176265,8.289830333333317,8.253649,0.9800749368612904,898
C[PH](C)=O.FC(F)C(F)(F)F,-7.890007333333328,-8.263708,0.34988900000000017,0.9635504,8.169113333333327,7.861245,0.9800302888619101,899
C1CCOCC1.C[P+](C)C,-7.654669999999987,-7.468496,0.2206900000000005,0.41004306,7.8569616666666375,7.910988,0.9797249863818451,900
N#CC1CO1.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.727901333333325,-7.8470073,0.0977539999999998,0.63484716,7.706907833333334,8.323206,0.9796766396708185,901
COP(=O)(OC)OCB(F)F,-7.652027333333313,-7.837573,0.07766833333333341,0.40178922,7.982116666666654,8.171696,0.9792410501892417,902
CP(C)c1ccc[nH]1,-7.537321999999989,-7.6418867,0.3523666666666669,0.8474393,7.95634899999999,7.423941,0.9791476137771604,903
O=P(O)(O)OP(=O)(O)O.c1cc[nH]c1,-7.6946516666666405,-7.9982734,0.4166433333333328,0.045899216,8.005544785714289,8.312247,0.9790010389194213,904
FC(F)C(F)(F)F.OBO,-7.947702999999991,-7.9227805,0.2904990476190475,-0.14335918,8.185018333333336,8.501373,0.9787767773083664,905
