smiles,RF_homo,RF_lumo,RF_gap,norm_homo,norm_lumo,norm_gap,score,rank
C1COOCO1.O=P(F)(F)OB(F)F,-7.494859999999987,-0.00522,7.485819999999994,0.35653376018623195,0.22604859740196423,0.28839823175318813,0.29013399997773415,13714
C1CCCCCC1.CO[PH](=O)OC.O=P([O-])(F)F,-7.497859999999977,0.005660000000000006,7.474499999999975,0.3587165308497875,0.23267773147132642,0.28174379232503544,0.29011579562634837,13715
CCOC(C)=O.O=[PH]1OCCCCO1,-7.457739999999981,0.028720000000000082,7.4937599999999875,0.3295256111757494,0.24672808364407386,0.2930657449209795,0.29010240641433876,13716
B1OCC2CCCC2O1.COP(=O)(OC)c1ccccc1.OB1OBO1,-7.464179999999993,0.1354399999999999,7.404819999999973,0.3342112922002052,0.31175208988325864,0.24078254326559279,0.29010203193127626,13717
CCCOBOCCC.O=C1COCCO1,-7.62706,0.12368000000000018,7.262519999999975,0.4527211874272208,0.3045867758524041,0.15713177200901374,0.290045097787493,13718
C1CCC1.CC(C)OB(OC(C)C)OC(C)C,-7.702080000000001,-0.16622000000000023,7.418119999999983,0.5073050058207036,0.1279520362652628,0.24860092174565906,0.2900174813240535,13719
CCCOBOCCC.CCOP(=O)(OCC)OCC,-7.549439999999984,0.21714000000000025,7.2614199999999824,0.3962456344586398,0.3615315249445539,0.15648513920239626,0.2899272035019166,13720
B1OCC2CCCCC2O1.O=C1OCC(F)(F)O1,-7.710919999999993,0.05254000000000005,7.2393799999999695,0.5137369033759942,0.2612415003290194,0.14352896914971858,0.28990510877139153,13721
CCOBOC(C)C.O=C1OCCO1,-7.650159999999991,-0.10480000000000002,7.418079999999974,0.4695285215366436,0.1653749603957983,0.2485774078254126,0.2899020077098976,13722
BC(C)(C)C.CCOP(=O)(CC)OCC.CCOP(=O)(F)OCC,-7.465359999999986,0.21490000000000026,7.341099999999987,0.3350698486612016,0.36016670322439104,0.2033248683220359,0.28990091289449216,13723
C1CCOCC1.O=[PH]1OCCCCO1,-7.616879999999989,-0.15234000000000003,7.485899999999989,0.44531431897552487,0.136409056566986,0.28844525959366685,0.28989511650022004,13724
C1CCOCC1.O=[PH]1OCCCCO1,-7.616879999999989,-0.15234000000000003,7.485899999999989,0.44531431897552487,0.136409056566986,0.28844525959366685,0.28989511650022004,13725
C1CCOC1.CC1(C)CO[PH](=O)OC1,-7.651019999999993,-0.14056,7.445019999999989,0.47015424912686665,0.14358655650605645,0.26441403310758727,0.2898878549329118,13726
C1CCCCC1.O=C1CCCO1,-7.558719999999998,-0.003920000000000017,7.423979999999982,0.40299767171126977,0.2268406814359873,0.25204571106093265,0.28976979036855016,13727
B1OCC2CCCC2O1.BC(O)CC.CCOP(=O)(OCC)c1ccccc1,-7.503339999999991,0.1503000000000001,7.354699999999975,0.36270372526190453,0.3208062196875531,0.21131960120389515,0.28958082396639534,13728
C1CCCCCCC1.O=C1CCCO1,-7.59038,-0.022739999999999986,7.408199999999985,0.42603317811406516,0.21537374180497662,0.24276946952594614,0.289529863786091,13729
B1OCC2CCCC2O1.CC1(C)OBOC1(C)C.CCOBOC(C)C,-7.6912800000000034,-0.02872000000000001,7.318619999999979,0.49944703143188107,0.21173015524847055,0.19011004514671193,0.28939717406279025,13730
B1OCC2CCCCC2O1.C1CCC1,-7.741020000000002,-0.1279599999999999,7.349299999999981,0.5356373690337426,0.15126367868197227,0.2081452219713924,0.2893284031032714,13731
C1CCNCC1.COP(C)(=O)OC,-7.560519999999981,-0.08766000000000036,7.485419999999981,0.40430733410939457,0.17581828373668665,0.2881630925507723,0.2893029223741333,13732
C1CCNCC1.COP(C)(=O)OC,-7.560519999999981,-0.08766000000000036,7.485419999999981,0.40430733410939457,0.17581828373668665,0.2881630925507723,0.2893029223741333,13733
C1CCCCCC1.O=P(F)(F)OB(F)F,-7.4967399999999795,-0.0943600000000003,7.5495399999999835,0.35790162980205853,0.171736004484414,0.3258559066967468,0.2892336529646405,13734
B1OC2CC3CC2C3O1.CC(C)O[PH](=O)OC(C)C,-7.713319999999997,-0.16892000000000004,7.406279999999988,0.5154831199068468,0.1263069386561381,0.24164080135439026,0.28919333811065157,13735
COP(C)(=O)OC.F[B-](F)F,-7.503139999999972,-0.14280000000000032,7.580819999999995,0.36255820721765275,0.14222173478589345,0.3442437923250443,0.2891314995310816,13736
CC1COC(=O)C1.O=[PH]1OCCCCO1,-7.475879999999992,0.10460000000000001,7.41353999999999,0.3427240977880981,0.2929614194145887,0.24590857787809295,0.2890690863120432,13737
C1CSC1.O=C1CCCO1,-7.476739999999985,-0.011640000000000022,7.502979999999987,0.34334982537831404,0.2221369208647119,0.2984857035364792,0.28904030528749947,13738
B1OCC2CCCC2O1.CC1(C)OBOC1(C)C.CCOP(=O)(OCC)c1ccccc1,-7.469299999999991,0.1964600000000003,7.347819999999979,0.33793655413268375,0.34893129584947946,0.2072752069224828,0.2889704377636421,13739
O=[PH]1OCCO1,-7.401599999999977,-0.1532800000000001,7.682479999999994,0.2886786961582839,0.13583631888084619,0.4040044206169897,0.2889562727585349,13740
CC1(C)CO[PH](=O)OC1.CCCS(=O)(=O)CCC,-7.58581999999999,-0.015160000000000002,7.4040199999999885,0.42271536670544396,0.2199922010187418,0.24031226486078605,0.28893717626157017,13741
B1OC2CC3CC2C3O1.O=[PH](F)F,-7.592999999999984,-0.12680000000000002,7.484119999999992,0.4279394644935648,0.15197046135848508,0.2873988901429536,0.2889325338127964,13742
C1CC2CC2C1.COP(=O)(OC)c1ccccc1,-7.562139999999995,-0.017159999999999963,7.427379999999985,0.40548603026772856,0.2187736101971679,0.2540443942814008,0.28889564985202926,13743
BC(C)C.CCCCOC(=O)OCCCC,-7.713400000000008,0.06886000000000017,7.220059999999979,0.5155413271245504,0.2711852014330627,0.1321717456734266,0.28888665683665454,13744
C1CCCCC1.CCCO[PH](=O)OCCC,-7.6616599999999915,-0.19750000000000012,7.474799999999997,0.4778958090802998,0.1088932758158466,0.28192014672685417,0.2888047841595856,13745
C1CC2CC3CC1CC23.COP(=O)(OC)c1ccccc1,-7.572019999999994,0.006480000000000027,7.399399999999982,0.4126746216530597,0.23317735370817175,0.23759640707297258,0.2887941554375585,13746
B1OC2CC3CC2C3O1.CCOP(=O)(O)OP(=O)(OCC)OCC,-7.520939999999984,0.2118000000000002,7.286959999999982,0.3755093131547982,0.35827788745095146,0.1714987772761356,0.2887356710921791,13747
N#CCCCC#N.O=[PH]1OCCCCO1,-7.406499999999976,0.05765999999999995,7.512599999999984,0.2922438882421021,0.26436109283224857,0.3041408013543849,0.28863781486405915,13748
F[B-](F)F.O=C1OCCO1,-7.737059999999964,-0.346319999999999,7.519439999999989,0.5327561117578128,0.01821793278253117,0.30816168171556146,0.2885568860483278,13749
F[B-](F)F.O=C1OCCO1,-7.737059999999964,-0.346319999999999,7.519439999999989,0.5327561117578128,0.01821793278253117,0.30816168171556146,0.2885568860483278,13750
O=C1OCCO1.OBO,-7.60131999999996,-0.021560000000000024,7.392659999999987,0.4339930151338276,0.21609271038970523,0.23363431151240377,0.2884794422620214,13751
B1OCC2CCCCC2O1.c1ccc2ncccc2c1,-7.7932200000000025,-0.16622000000000006,7.32689999999998,0.5736175785797277,0.1279520362652629,0.19497742663655426,0.2884618551081189,13752
C1CCNCC1.CCOP(C)(=O)OCC,-7.592059999999991,-0.05823999999999988,7.429359999999986,0.42725552968565417,0.19374375472203945,0.2552083333333197,0.28838311865563593,13753
C1CCNCC1.CCOP(C)(=O)OCC,-7.592059999999991,-0.05823999999999988,7.429359999999986,0.42725552968565417,0.19374375472203945,0.2552083333333197,0.28838311865563593,13754
BC(O)CC.CCCOBOCCC.CCOP(=O)(CC)OCC,-7.499099999999988,0.2086400000000003,7.307679999999981,0.35961874272406735,0.3563525139528647,0.18367898796085935,0.28826297218742336,13755
CCCCOC(=O)OCCCC.C[PH](C)(C)B([PH](C)(C)C)[PH](C)(C)C,-7.754199999999997,0.11048000000000013,7.146659999999983,0.5452270081489896,0.2965440764300161,0.08902370203159471,0.2881408061863396,13756
CC(C)OB(OC(C)C)OC(C)C.c1cc[nH]c1,-7.6829000000000045,-0.1475000000000001,7.412759999999987,0.4933498253783304,0.13935804635519483,0.24545005643339657,0.2879923840934162,13757
C1COOCO1.CC(C)OB(OC(C)C)OC(C)C,-7.596699999999995,0.09064000000000001,7.307459999999981,0.4306315483119665,0.2844556554800027,0.18354966139953532,0.2879460256974049,13758
CC1(C)COBOC1.O=C1CC2CC2CO1,-7.586200000000001,0.040560000000000075,7.356059999999979,0.42299185098950254,0.2539421413077915,0.212119074492084,0.28792782748602186,13759
B1OCC2CCCC2O1.CCOP(=O)(CC)OCC,-7.584339999999987,0.05584000000000011,7.3458399999999795,0.42163853317808364,0.26325217518461635,0.20611126787056389,0.28791171965703555,13760
CCCO[PH](=O)OCCC.O=C1OCCO1,-7.528499999999979,-0.16406,7.568579999999984,0.3810098952269714,0.12926811435256275,0.3370485327313588,0.28790281596640377,13761
C1CCSC1.CO[PH](=O)OC,-7.615619999999983,-0.12710000000000063,7.45837999999999,0.444397555296824,0.1517876727352486,0.2722676824680095,0.28776264139682556,13762
C1CCSC1.CO[PH](=O)OC,-7.615619999999983,-0.12710000000000063,7.45837999999999,0.444397555296824,0.1517876727352486,0.2722676824680095,0.28776264139682556,13763
COP(=O)(OC)OC.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,-7.69525999999999,-0.2766199999999997,7.500479999999975,0.5023428405121972,0.06068582291438221,0.29701608352142284,0.28771503243654295,13764
C1CCOCC1.O=C1CCCO1,-7.559539999999996,0.025259999999999973,7.391639999999976,0.40359429569264194,0.24461992152275092,0.23303470654625702,0.2876781477831207,13765
C[PH](C)=O.O=C1CCCO1,-7.494819999999999,0.07389999999999992,7.413759999999989,0.3565046565773935,0.2742560503034288,0.24603790443941698,0.2876433738400135,13766
CC1(C)COBOC1(C)C.CO[PH](=O)OC,-7.600599999999987,-0.13676000000000016,7.479199999999974,0.43346915017459153,0.14590187906704682,0.28450667795332674,0.2876139799538222,13767
CCOBOCC.O=C1CC2CC2CO1,-7.580659999999998,0.02229999999999998,7.374039999999979,0.4189610011641225,0.2428164071068215,0.22268858164031435,0.28760865513740896,13768
CCOP(=O)(CC)OCC.CC[P+](CC)(CC)CC.CN(C)P(=N)(N(C)C)N(C)C,-7.487799999999992,0.26357999999999954,7.272519999999987,0.35139697322465224,0.38982720382150005,0.16301025206921604,0.2875713539415321,13769
BC(C)C.O=C1COCCO1,-7.623159999999989,0.031680000000000014,7.326399999999977,0.4498835855645815,0.24853159806000324,0.19468350263354317,0.2873979561407927,13770
CCOP(=O)(CC)OCC.CCOP(=O)(F)OCC.CC[P+](CC)(CC)CC,-7.532139999999991,0.21718000000000026,7.26629999999999,0.38365832363210295,0.3615558967609853,0.15935383747177667,0.2873058011066371,13771
CCOP(=O)(OCC)OCC.O=[PH](OC1CCCCC1)OC1CCCCC1,-7.518999999999983,0.10943999999999968,7.362239999999998,0.3740977881256944,0.29591040920279743,0.21575197516929556,0.28730324926626577,13772
COP(C)(=O)OC.O=C1CCCCCN1,-7.447039999999985,0.1645599999999999,7.385939999999982,0.321740395809047,0.32949477224537504,0.22968397291194886,0.2872441395811062,13773
B1OCC2CCCC2O1.B1OCCCO1.CCOP(=O)(OCC)c1ccccc1,-7.469179999999986,0.14197999999999997,7.3824599999999725,0.3378492433061382,0.3157368818698054,0.22763826185099578,0.2871311422931814,13774
COP(=O)(OC)OC.O=[PH]1OC2CCCCC2O1,-7.641519999999988,-0.04787999999999986,7.3683199999999776,0.46324214202558256,0.2000560551777924,0.21932609104588252,0.2867198955793655,13775
CC[P+](CC)(CC)CC.COP(C)(=O)OC,-7.63013999999999,-0.06679999999999987,7.393559999999979,0.454962165308471,0.18852818600570304,0.23416337471781645,0.2867124552813788,13776
CCCO[PH](=O)OCCC.c1ccc2[nH]ccc2c1,-7.6773,-0.17726000000000025,7.4354799999999885,0.48927532013967756,0.12122541493017468,0.25880596313016113,0.2866726057730201,13777
B1OCC2CCCC2O1.BC(O)CC.OB1OBO1,-7.635979999999998,0.1328,7.232599999999973,0.4592112922002114,0.31014354999878113,0.13954335966890774,0.28662379652726083,13778
C1COOCO1.COP(C)(=O)OC,-7.3961799999999736,0.1861200000000001,7.4131399999999825,0.28473515715944586,0.34263118130194214,0.2456734386756807,0.2864792770086887,13779
BF.O=[PH]1OCCOCCO1,-7.513019999999984,-0.0878,7.5175399999999994,0.36974679860299364,0.1757329823791767,0.30704477050413104,0.2864618424963035,13780
B1OCC2CCCCC2O1.c1ccc2cncc-2cc1,-7.767520000000004,-0.1516,7.330559999999978,0.5549185098952112,0.13685993517096834,0.1971289503385849,0.28638511365528785,13781
CCCCOP(=O)(OCCCC)OCCCC.OB(O)c1ccccc1,-7.4830399999999875,0.1926999999999999,7.3265999999999885,0.34793364377179703,0.34664034510492026,0.1948010722347533,0.2862926255569165,13782
N#CCOCCOCC#N.O=P1(O)OBOCCO1,-7.424739999999979,0.13321999999999998,7.42623999999999,0.3055151338765629,0.31039945407131164,0.2533742475545413,0.2861240754061789,13783
O=C1CCCO1.OBO,-7.478759999999993,0.15246000000000026,7.361119999999978,0.34481955762511873,0.322122297774853,0.21509358540254198,0.2861199907810083,13784
N#CCOCCOCCOCC#N.O=P1(O)OBOCCO1,-7.45937999999998,0.14863999999999997,7.381999999999989,0.3307188591384964,0.3197947893056466,0.22736785176823648,0.2861012352405375,13785
F[B-](F)F.O=C1CCCO1,-7.5292399999999935,-0.04744000000000001,7.46927999999999,0.3815483119906604,0.20032414515853858,0.2786752257336218,0.28603182743820843,13786
F[B-](F)F.O=C1CCCO1,-7.5292399999999935,-0.04744000000000001,7.46927999999999,0.3815483119906604,0.20032414515853858,0.2786752257336218,0.28603182743820843,13787
CCCOBOCCC.O=S1(=O)CCCCCC1,-7.721319999999994,-0.06599999999999985,7.305279999999984,0.5213038416763442,0.1890156223343326,0.18226815274641428,0.2860031003017688,13788
C1CCC1.O=C1CCCO1,-7.519600000000002,0.00587999999999998,7.436619999999983,0.3745343422584204,0.23281177646169954,0.25947610985701974,0.2859942795588439,13789
C1CCSC1.CC(C)OB(OC(C)C)OC(C)C,-7.704899999999995,-0.03929999999999992,7.299599999999975,0.5093568102444479,0.20528380980234454,0.17892917607221825,0.28596385644292505,13790
O=C1OCCO1.O=[PH]1OC2CCCCC2O1,-7.557039999999983,-0.08128000000000002,7.469319999999979,0.4017753201396639,0.1797055884575077,0.2786987396538567,0.28592376844069417,13791
B1OCC2CCCCC2O1.C1CCNC1,-7.782260000000001,-0.11865999999999996,7.28919999999998,0.5656431897555123,0.156930126002291,0.1728155568096179,0.28589821745118815,13792
C1CC2(C1)CCC2.COP(C)(=O)OC,-7.614099999999983,-0.008940000000000024,7.359939999999991,0.443291618160619,0.22378201847383672,0.21439992475544667,0.2858820608925154,13793
B1OBO1.C1CCCCCC1,-7.838879999999998,-0.21279999999999974,7.309699999999978,0.6068393480791423,0.09957105603080627,0.18486644093301763,0.28586969760619163,13794
Bc1ccccc1.C1CCSCC1.CCOP(=O)(CC)OCC,-7.563919999999989,0.0868599999999996,7.331859999999988,0.4067811408614377,0.2821525188272277,0.19789315274641606,0.285837359005166,13795
BC(C)(C)C.FB(F)C(F)(F)F.O=C1CCCO1,-7.562939999999995,0.0504,7.3608399999999845,0.40606810244467884,0.2599376081499352,0.21492898796086024,0.2857733083627283,13796
CC1(C)OBOC(C)(C)C1(C)C.CCCO[PH](=O)OCCC,-7.641299999999992,-0.15098000000000006,7.444299999999989,0.463082072176924,0.13723769832565624,0.26399078254325303,0.28569224416807526,13797
BC(C)(C)C.CCCOBOCCC.CCOP(=O)(CC)OCC,-7.559379999999994,0.11465999999999978,7.31373999999998,0.4034778812572508,0.2990909312471054,0.18724134687733685,0.2856671825022416,13798
CO[PH](=O)OC.N#CCCCC#N,-7.451619999999976,0.09541999999999976,7.428419999999981,0.32507275902207944,0.28736808754356424,0.2546557562076588,0.28559455645275666,13799
C1CCCCCC1.CCOP(=O)(OCC)c1ccccc1.O=[PH](F)F,-7.497819999999989,-0.012099999999999942,7.4689999999999985,0.35868742724094815,0.22185664497574994,0.27851062829194184,0.28556747298178614,13800
C[P+](C)(C)C.FB(F)C(F)(F)F.O=C1CCCO1,-7.484439999999985,0.13918000000000036,7.363739999999984,0.34895227008145735,0.3140308547196021,0.2166337471783164,0.2855484363116444,13801
C1CCNC1.CCCO[PH](=O)OCCC,-7.657279999999994,-0.15192000000000005,7.429499999999994,0.4747089639115005,0.1366649606395165,0.2552906320541677,0.28552843018697216,13802
CC1(C)CC(C)(C)O[PH](=O)O1.CO[PH](=O)OC,-7.653019999999985,-0.11494000000000024,7.404619999999978,0.47160942956923524,0.15919670493041832,0.24066497366439243,0.28550782981565304,13803
CCOP(C)(=O)OCC.O=C1CCCCCN1,-7.489459999999987,0.2257800000000001,7.291559999999984,0.35260477299181936,0.36679583729375315,0.1742028781038263,0.28550133432720226,13804
CCCO[PH](=O)OCCC.CN1CCCC1,-7.6473199999999935,-0.11146000000000017,7.40653999999999,0.46746216530847384,0.16131705295995702,0.2417936418359563,0.28535122221491177,13805
B1OCC2CCCCC2O1.CCOP(=O)(CC)OCC,-7.587939999999989,0.06931999999999999,7.321059999999981,0.4242578579743599,0.2714654773220246,0.1915443942814008,0.2853347583014757,13806
CCCCOP(=O)(OCCCC)OCCCC.CCOP(=O)(O)OP(=O)(OCC)OCC,-7.514379999999988,0.2138,7.276739999999997,0.37073632130381107,0.35949647827252523,0.16549097065462437,0.2852662281347506,13807
COP(C)(=O)OC.CO[PH](=O)OC,-7.562099999999977,-0.062019999999999985,7.446779999999984,0.4054569266588679,0.19144061806926466,0.2654486455981795,0.28524872165771153,13808
B1OCC2CCCCC2O1.CCOP(=O)(OCC)OCC,-7.525579999999985,0.18386000000000027,7.289519999999978,0.3788853317811087,0.3412541736735637,0.17300366817154345,0.2852433189050191,13809
C1CCCCC1.CCO[PH](=O)OCC,-7.629099999999998,-0.16894000000000012,7.467319999999993,0.45420547147844204,0.1262947527479223,0.2775230436418257,0.2851592847246396,13810
C1CCCCC1.CCO[PH](=O)OCC,-7.629099999999998,-0.16894000000000012,7.467319999999993,0.45420547147844204,0.1262947527479223,0.2775230436418257,0.2851592847246396,13811
Bc1ccccc1.O=[PH]1OCCCCO1,-7.508639999999988,-0.24791999999999997,7.640479999999995,0.3665599534341961,0.07817260120396793,0.37931480436416987,0.28514568813711716,13812
Bc1ccccc1.O=[PH]1OCCCCO1,-7.508639999999988,-0.24791999999999997,7.640479999999995,0.3665599534341961,0.07817260120396793,0.37931480436416987,0.28514568813711716,13813
B1OCCO1.O=C1CCCO1,-7.574239999999993,0.014439999999999953,7.375619999999981,0.4142898719440957,0.23802734517803595,0.22361738148982724,0.28514211773257037,13814
B1OCCO1.O=C1CCCO1,-7.574239999999993,0.014439999999999953,7.375619999999981,0.4142898719440957,0.23802734517803595,0.22361738148982724,0.28514211773257037,13815
CCCO[PH](=O)OCCC.c1ccc2ncccc2c1,-7.699780000000002,-0.18606000000000023,7.414819999999992,0.5056315483119729,0.1158636153152494,0.24666102332579953,0.2851129584184865,13816
C1CCCC1.COP(=O)(OC)C(F)(F)F,-7.750519999999982,-0.15068000000000029,7.340179999999977,0.5425494761350089,0.1374204869488922,0.20278404815649242,0.2851046081877673,13817
BCC.C1CCCCCC1.O=[PH](F)F,-7.520079999999981,-0.08488000000000041,7.502939999999987,0.37488358556457424,0.17751212497867438,0.29846218961623805,0.2851035890094698,13818
CCCC(=O)OCC.CO[PH](=O)OC,-7.434199999999983,0.17444000000000012,7.380379999999988,0.3123981373689988,0.3355146109039504,0.22641553799848424,0.28494003968127846,13819
B1OCC2CCCCC2O1.O=S1(=O)OCCOCCO1,-7.674039999999995,0.12011999999999988,7.199759999999979,0.4869033760186037,0.3024176841900023,0.1202384311512299,0.2848916905230737,13820
B1OCC2CCCC2O1.B1OCCCO1.O=P([O-])(F)F,-7.524559999999979,0.12409999999999993,7.335139999999978,0.37814318975549277,0.30484267992493447,0.19982129420615458,0.28482427858659,13821
O=C1CC(BC2CCC2)CO1,-7.504860000000006,0.054840000000000055,7.406919999999985,0.3638096623981202,0.2626428797738294,0.24201702407824133,0.28474257228288136,13822
COP(C)(=O)OC.O=[PH](F)F,-7.608219999999982,-0.05948000000000025,7.39972,0.4390133876600366,0.1929882284126634,0.23778451843490966,0.2847142921957739,13823
B1OCC2CCCC2O1.BC(O)CC.O=P([O-])(F)F,-7.529079999999978,0.18326000000000012,7.284299999999982,0.3814318975552595,0.3408885964270914,0.1699351015801236,0.2846701888267547,13824
BC.COP(C)(=O)OC,-7.454039999999963,-0.044039999999999836,7.53056,0.3268335273573433,0.20239574955521436,0.3146985515425058,0.2846482036907696,13825
C1CCCCCC1.CC1(C)CC(C)(C)O[PH](=O)O1,-7.597119999999988,-0.16289999999999996,7.489459999999988,0.43093713620485996,0.12997489702907566,0.2905379984950951,0.28448880936821874,13826
B1OCC2CCCC2O1.CC1(C)OBOC1(C)C.O=P([O-])(F)F,-7.576299999999983,0.09455999999999998,7.308619999999982,0.4157887077997344,0.28684409349028755,0.1842315650865185,0.284482466421614,13827
C1CCSCC1.CCOP(=O)(CC)OCC.OB(O)O,-7.533219999999994,0.1481000000000003,7.306559999999978,0.38444412107098724,0.31946576978382185,0.18302059819411554,0.28438120653408894,13828
BCC.CCOP(=O)(CC)OCC,-7.446679999999987,0.007200000000000122,7.49608,0.321478463329421,0.2336160464039384,0.29442955229495205,0.28430017383798867,13829
CCCS(=O)(=O)CCC.CO[PH](=O)OC,-7.587359999999987,-0.01619999999999997,7.38357999999998,0.42383585564606996,0.2193585337915234,0.22829665161774226,0.28427697747837494,13830
COP(C)(=O)OC.FB(F)C(F)(F)F,-7.432599999999977,0.06242000000000004,7.466099999999988,0.3112339930150947,0.2672613389875946,0.27680586907447946,0.28427094723059854,13831
C1CCOCC1.CCO[PH](=O)OCC,-7.620279999999994,-0.11672000000000035,7.43079999999998,0.4477881257275653,0.15811215909921744,0.2560548344619846,0.28419201923282866,13832
C1CCOCC1.CCO[PH](=O)OCC,-7.620279999999994,-0.11672000000000035,7.43079999999998,0.4477881257275653,0.15811215909921744,0.2560548344619846,0.28419201923282866,13833
CC1CCC2OBOC12.CCOP(=O)(CP(=O)(OCC)OCC)OCC.c1ccsc1,-7.5460199999999915,0.19234000000000026,7.259279999999987,0.39375727590218457,0.34642099875703714,0.15522714446951724,0.28414434018557344,13834
COP(C)(=O)OC.O=[PH]1OC2CCCCC2O1,-7.578039999999985,-0.030319999999999948,7.402479999999982,0.41705471478460154,0.21075528259121146,0.23940697893151253,0.2841057907853489,13835
B1OCCOCCO1.COP(C)(=O)OC,-7.460239999999974,0.05718000000000008,7.443639999999982,0.33134458672871325,0.2640686310350709,0.2636028028592765,0.28406508647284584,13836
O=[PH]1OCCCCO1.c1ccc2c(c1)ccc1ccccc12,-7.612619999999991,-0.2906600000000002,7.572539999999992,0.4422147846332676,0.05213131534693291,0.3393764108352011,0.2840543943281406,13837
B1OCC2CCCC2O1.CCOP(C)(=O)OCC,-7.593639999999985,0.009719999999999989,7.356539999999982,0.4284051222351257,0.2351514708391215,0.21240124153497497,0.28402747453626415,13838
CCOP(=O)(CC)OCC.CC[P+](CC)(CC)CC.CO[PH](=O)OC,-7.471099999999991,0.21272000000000021,7.312139999999984,0.339246216530821,0.3588384392288755,0.18630079006770828,0.28394571275499225,13839
C1CCC2(C1)CCCC2.COP(C)(=O)OC,-7.629919999999984,-0.030659999999999892,7.35383999999999,0.4548020954598053,0.21054812215154392,0.21081405191872715,0.28393068605089566,13840
CC[P+](CC)(CC)CC.O=C1CC2CC2CO1,-7.5602799999999934,0.09240000000000007,7.322619999999985,0.40413271245631854,0.2855280154029878,0.19246143717079356,0.2838827932261093,13841
COP(C)(=O)OC.c1ccc2n[nH]cc2c1,-7.5275799999999835,-0.023779999999999923,7.443239999999989,0.38034051222348264,0.21474007457775823,0.26336766365687314,0.2838712415031215,13842
CCCOBOCCC.O=S1(=O)CCCC1,-7.714359999999993,-0.0718799999999999,7.3068999999999855,0.5162398137368793,0.18543296531890524,0.1832204665161674,0.28379002032320233,13843
B1OC2CC3CC2C3O1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,-7.887940000000006,-0.2912800000000005,7.316219999999977,0.6425349243306044,0.05175355219224481,0.1886992099322642,0.28376622692976045,13844
O=C1CCCO1.O=[PH](F)F,-7.463339999999994,0.02199999999999999,7.4667399999999855,0.33360011641440934,0.24263361848358542,0.27718209179832964,0.28374295718873027,13845
O=C1CCCO1.O=[PH](F)F,-7.463339999999994,0.02199999999999999,7.4667399999999855,0.33360011641440934,0.24263361848358542,0.27718209179832964,0.28374295718873027,13846
B1OCC2CCCCC2O1.COC(=O)OC,-7.7505399999999955,-0.03997999999999995,7.2480199999999755,0.5425640279394424,0.20486948892300938,0.14860797592173025,0.2836732454274276,13847
B1OC2CCCCC2O1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,-7.931080000000005,-0.3078200000000006,7.288179999999981,0.6739231664726297,0.041675806097828366,0.17221595184347827,0.2835660725085287,13848
CCOP(=O)(CC)OCC.CC[P+](CC)(CC)CC,-7.4781999999999895,0.11447999999999965,7.379819999999986,0.3444121071012507,0.29898125807316367,0.2260863431151119,0.28345254679836906,13849
C1CCOC1.CCO[PH](=O)OCC,-7.632959999999994,-0.12792000000000062,7.424459999999986,0.4570139697322224,0.1512880504984033,0.2523278781038236,0.28342175731071717,13850
C1CCOC1.CCO[PH](=O)OCC,-7.632959999999994,-0.12792000000000062,7.424459999999986,0.4570139697322224,0.1512880504984033,0.2523278781038236,0.28342175731071717,13851
B1OCCCCCO1.COP(=O)(F)OC,-7.507859999999979,-0.14768000000000014,7.555899999999969,0.3659924330616624,0.13924837318125316,0.3295946200150226,0.2834100898788837,13852
O=[PH]1OCCCCO1.c1ccc2cc3ccccc3cc2c1,-7.617399999999989,-0.29782000000000014,7.570579999999992,0.445692665890542,0.047768760205698285,0.3382242287434023,0.28332811932623303,13853
C1CCSCC1.CC1(C)CC(C)(C)O[PH](=O)O1.CCOP(=O)(CC)OCC,-7.489159999999982,0.20048000000000044,7.301759999999987,0.3523864959254599,0.3513806634008432,0.18019892776522806,0.28320971890398217,13854
FBF.O=C1COCCO1,-7.559399999999989,0.026459999999999984,7.371259999999989,0.40349243306167004,0.24535107601569528,0.22105436418358604,0.283074798396644,13855
C1CCOCC1.CC1CCC2OBOC12,-7.7338800000000045,-0.1652599999999998,7.35805999999998,0.5304423748544664,0.12853695985961855,0.21329477050412304,0.2830117086158747,13856
C1CCC1.O=[PH]1OCCCCO1,-7.528379999999988,-0.18059999999999984,7.560439999999994,0.3809225844004356,0.11919036825814647,0.33226344996236534,0.2829392657825207,13857
C1CCC1.O=[PH]1OCCCCO1,-7.528379999999988,-0.18059999999999984,7.560439999999994,0.3809225844004356,0.11919036825814647,0.33226344996236534,0.2829392657825207,13858
O=[PH]1OCCCCO1.c1ccc2cncc-2cc1,-7.67381999999999,-0.23504000000000008,7.467699999999994,0.4867433061699389,0.08602032609490395,0.27774642588411336,0.2829276600330982,13859
B1OCC2CCCC2O1.B1OCCCO1.CCOP(=O)(CC)OCC,-7.471359999999981,0.16068000000000018,7.347959999999975,0.33943538998832246,0.3271307060515218,0.20735750564332278,0.28291283106928233,13860
COCCOC(=O)OCCOC.O=[PH](OC1CCCCC1)OC1CCCCC1,-7.574579999999982,0.17582,7.2398599999999815,0.414537252619291,0.33635543857083633,0.14381113619261487,0.2827922618340841,13861
